0.0	0.0
0.006666666666666667	0.18166666666666667
0.01	0.22166666666666668
0.01	0.285
0.01	0.31166666666666665
0.01	0.32666666666666666
0.013333333333333334	0.35
0.013333333333333334	0.3566666666666667
0.013333333333333334	0.3616666666666667
0.015	0.365
0.016666666666666666	0.37
0.018333333333333333	0.37333333333333335
0.018333333333333333	0.37833333333333335
0.018333333333333333	0.38666666666666666
0.02	0.39166666666666666
0.02	0.39666666666666667
0.02	0.40166666666666667
0.02	0.405
0.02	0.41
0.021666666666666667	0.4116666666666667
0.021666666666666667	0.41333333333333333
0.021666666666666667	0.4166666666666667
0.021666666666666667	0.42
0.021666666666666667	0.425
0.023333333333333334	0.43333333333333335
0.023333333333333334	0.44
0.023333333333333334	0.445
0.025	0.445
0.025	0.4483333333333333
0.02666666666666667	0.4483333333333333
0.02666666666666667	0.45
0.028333333333333332	0.4533333333333333
0.028333333333333332	0.455
0.028333333333333332	0.46
0.028333333333333332	0.46166666666666667
0.028333333333333332	0.465
0.028333333333333332	0.47
0.028333333333333332	0.4716666666666667
0.03	0.47333333333333333
0.03	0.475
0.03166666666666667	0.475
0.03166666666666667	0.48
0.03166666666666667	0.4816666666666667
0.03166666666666667	0.485
0.03166666666666667	0.4866666666666667
0.03166666666666667	0.48833333333333334
0.035	0.48833333333333334
0.035	0.49
0.035	0.49333333333333335
0.035	0.49666666666666665
0.035	0.5
0.035	0.5033333333333333
0.035	0.505
0.035	0.5066666666666667
0.035	0.5083333333333333
0.035	0.51
0.035	0.5133333333333333
0.035	0.515
0.035	0.5183333333333333
0.035	0.52
0.035	0.5233333333333333
0.03666666666666667	0.525
0.03666666666666667	0.5266666666666666
0.03666666666666667	0.5283333333333333
0.03666666666666667	0.53
0.03666666666666667	0.5366666666666666
0.03833333333333333	0.5366666666666666
0.03833333333333333	0.5383333333333333
0.04	0.5383333333333333
0.04	0.5433333333333333
0.04	0.545
0.041666666666666664	0.545
0.041666666666666664	0.5466666666666666
0.041666666666666664	0.5483333333333333
0.041666666666666664	0.55
0.045	0.55
0.045	0.5516666666666666
0.045	0.555
0.045	0.5566666666666666
0.045	0.5583333333333333
0.045	0.56
0.045	0.5633333333333334
0.045	0.565
0.045	0.5666666666666667
0.045	0.57
0.045	0.5716666666666667
0.045	0.5733333333333334
0.045	0.575
0.045	0.5766666666666667
0.04666666666666667	0.5766666666666667
0.04666666666666667	0.5783333333333334
0.04666666666666667	0.58
0.04833333333333333	0.5816666666666667
0.05	0.5816666666666667
0.05	0.5833333333333334
0.05	0.585
0.05	0.5866666666666667
0.05	0.5883333333333334
0.05	0.5916666666666667
0.05	0.5933333333333334
0.05	0.595
0.05	0.5966666666666667
0.051666666666666666	0.5983333333333334
0.051666666666666666	0.6016666666666667
0.05333333333333334	0.6016666666666667
0.05333333333333334	0.6033333333333334
0.05333333333333334	0.605
0.05333333333333334	0.6066666666666667
0.055	0.6066666666666667
0.055	0.6083333333333333
0.056666666666666664	0.6083333333333333
